POI_Query,POI_Categories,POI_Name,POI_Address,POI_Mean_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating,POI_FSQ_Rating,POI_FSQ_Num_Ratings,POI_Yelp_Bayesian_Adj_Rating_Norm,POI_Yelp_Bayesian_Adj_Rating,POI_Yelp_Rating,POI_Yelp_Num_Ratings
Restaurants,"Desserts, Food Delivery Services, Salad",Persian Gyro Bar,"San Francisco, CA 94109",0.6076867678661625,,,,,0.6076867678661625,3.8904889939694267,1.5,2.0
Restaurants,"Desserts, Middle Eastern, Persian/Iranian",Persian Nights Restaurant,"248 Grand Ave Oakland, CA 94610",0.6290594306447612,,,,,0.6290594306447612,3.93816707105604,5.0,11.0
Bars,"Cocktail Bars, Lounges, Venues & Event Spaces",Persona,"685 Sutter St San Francisco, CA 94102",0.676163068693445,,,,,0.676163068693445,4.043245736695864,4.5,105.0
Restaurants,"Mexican, Peruvian, Poke",Peruvian Poke,"949 Ruff Dr San Jose, CA 95110",0.6161944386566832,,,,,0.6161944386566832,3.909467882467314,4.5,3.0
Restaurants,"Asian Fusion, Chinese, Peruvian",Peruvian Wok,"949 Ruff Dr San Jose, CA 95110",0.6166814573996938,,,,,0.6166814573996938,3.910554322533881,4.0,24.0
Restaurants,Restaurant,Pescatore Trattoria,"2455 Mason St (at North Point), San Francisco, CA 94133",0.4242920866551517,0.3331944071540748,7.394921926222665,6.2,113.0,0.5153897661562287,3.6845930975163204,3.5,411.0
Restaurants,Barbeque,Pete's Barbeque,"2399 Mission St San Francisco, CA 94110",0.6346216709448268,,,,,0.6346216709448268,3.9505753013522833,4.0,323.0
Restaurants,"Food Trucks, Hot Dogs",Pete's Bravo Dogs,"1615 S 7th St San Jose, CA 95112",0.6153127185979408,,,,,0.6153127185979408,3.9075009437959367,5.0,1.0
Restaurants,"Coffee & Tea, Delis",Pete's Deli & Cafe,"1661 Divisadero St San Francisco, CA 94115",0.629423088181224,,,,,0.629423088181224,3.938978317283813,4.0,196.0
Restaurants,"Food Stands, Meat Shops",Peter's Sausage,"San Francisco, CA",0.6127234766047598,,,,,0.6127234766047598,3.9017248699100757,3.0,1.0
Bars,"Bar, Movie Theater",Peterson Neon,"1552 Beach St, Emeryville, CA 94608",,,,,,,,,
Bars,Bar,Petes on Green,"570 Green St, San Francisco, CA 94133",,,,,,,,,
Restaurants,"Portuguese Restaurant, Tapas Restaurant",Petiscos,"399 S 1st St, San Jose, CA 95113",0.6347862117925787,,,,,0.6347862117925787,3.95094235862092,4.0,328.0
Restaurants,"Café, Coffee Shop, Vegan and Vegetarian Restaurant",Petit Cafe,"411 30th St, Oakland, CA 94609",0.6671423528207157,,,,,0.6671423528207157,4.023122348645822,4.5,86.0
Restaurants,Restaurant,Petit Pot,"4221 Horton St, Emeryville, CA 94608",,,,,,,,,
Restaurants,Mediterranean,PetitPita,"60 Morris St San Francisco, CA 94107",0.6153127185979408,,,,,0.6153127185979408,3.9075009437959367,5.0,1.0
Restaurants,"Egyptian, Halal, Mediterranean",Pharaohs Mediterranean Sandwiches,"608 Geary St San Francisco, CA 94102",0.6393436483453007,,,,,0.6393436483453007,3.961109075493261,4.0,504.0
Restaurants,Restaurant,Phat Duyen,"1111 Story Rd, San Jose, CA 95122",,,,,,,,,
Restaurants,"American Restaurant, BBQ Joint, Italian Restaurant",Phat Philly,"3388 24th St (btwn Orange Aly & Valencia St), San Francisco, CA 94110",0.5296916017789617,0.4130599721829056,7.609280343053342,6.9,137.0,0.6463232313750179,3.9766791100355405,4.0,1071.0
Restaurants,"Food Trucks, Thai",Phat Thai,"San Francisco, CA 94118",0.5719355057657709,,,,,0.5719355057657709,3.810735177235228,3.5,104.0
Restaurants,American Restaurant,Phelan 536,"2345 Golden Gate Ave, San Francisco, CA 94118",,,,,,,,,
Restaurants,"Burgers, Cheesesteaks",Phillies,"932 Geneva Ave San Francisco, CA 94112",0.633616575869506,,,,,0.633616575869506,3.948333138034734,4.0,294.0
Restaurants,"Food Delivery Services, Steakhouses",Philly Cheesesteak Snob,"San Francisco, CA 94109",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,"Cheesesteaks, Food Delivery Services",Philly Fresh Cheesesteaks,"101 Howard St San Francisco, CA 94105",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,"Burgers, Cheesesteaks, Sandwiches",Philly's Best Cheesesteaks,"2353 E 12th St Oakland, CA 94601",0.6127234766047598,,,,,0.6127234766047598,3.9017248699100757,3.0,1.0
Restaurants,Restaurant,Philmore Creamery,"1840 Fillmore St (Bush), San Francisco, CA 94115",0.6286992896419616,0.6286992896419616,8.188054219883545,8.3,45.0,,,,
Bars,"Pizzeria, Sports Bar",Philomena,"1801 14th Ave (E 18th St), Oakland, CA 94606",0.5931894916961148,0.5508969073462567,7.979233365882926,6.8,27.0,0.6354820760459728,3.952494690675135,4.0,350.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"1110 Ocean Ave San Francisco, CA 94112",0.6303507532386634,,,,,0.6303507532386634,3.941047749931365,4.0,215.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"2234 Polk St San Francisco, CA 94109",0.5808422360355738,,,,,0.5808422360355738,3.8306042865171355,3.5,77.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"1775 17th St San Francisco, CA 94103",0.6258197564901291,,,,,0.6258197564901291,3.930940014901169,4.0,133.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"300 Folsom St San Francisco, CA 94105",0.7136768280915441,,,,,0.7136768280915441,4.126931327533063,4.5,206.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"399 Golden Gate Ave San Francisco, CA 94102",0.7733720536806372,,,,,0.7733720536806372,4.260099271875006,4.5,512.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"425 Mission St Ste 143 San Francisco, CA 94105",0.6181252178284159,,,,,0.6181252178284159,3.9137750593100273,5.0,3.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"6310 College Ave Oakland, CA 94618",0.6379227699766038,,,,,0.6379227699766038,3.957939383953409,4.0,440.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"4298 24th St San Francisco, CA 94114",0.745390464257118,,,,,0.745390464257118,4.197678019485416,4.5,335.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"201 Berry St San Francisco, CA 94158",0.8292150574714785,,,,,0.8292150574714785,4.384673690470795,4.5,1438.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"1 Front St Annex, Ste 100 San Francisco, CA 94111",0.6370694605983481,,,,,0.6370694605983481,3.9560358237495796,4.0,406.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"425 Misson St Ste 100 San Francisco, CA 94105",0.6221388831323257,,,,,0.6221388831323257,3.9227287327826326,4.5,11.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"1258 Minnesota St San Francisco, CA 94107",0.7139796506841577,,,,,0.7139796506841577,4.127606863336148,4.5,207.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"5 Embarcadero Ctr San Francisco, CA 94111",0.6376053767782414,,,,,0.6376053767782414,3.9572313440832696,4.0,427.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"3101 24th St San Francisco, CA 94110",0.8368501088297883,,,,,0.8368501088297883,4.401705941949832,4.5,1747.0
Restaurants,"Breakfast & Brunch, Coffee & Tea",Philz Coffee,"549 Castro St San Francisco, CA 94114",0.8173007262653502,,,,,0.8173007262653502,4.358095233328335,4.5,1104.0
Restaurants,Restaurant,Phnom Penh House,"551 Kenwyn Rd, Oakland, CA 94610",,,,,,,,,
Restaurants,Vietnamese Restaurant,Pho #1,"2571 San Bruno Ave, San Francisco, CA 94134",0.5016750376980689,0.5506897008737183,7.978677225681647,6.1,17.0,0.4526603745224194,3.54465654394341,3.0,228.0
Restaurants,"Noodles, Soup, Vietnamese",Pho 2000,"637 Larkin St San Francisco, CA 94109",0.6446837215482895,,,,,0.6446837215482895,3.9730216960430598,4.0,879.0
Restaurants,"Asian Restaurant, Vietnamese Restaurant",Pho 335,"398 Winding Way, San Francisco, CA 94112",,,,,,,,,
Restaurants,"Steakhouses, Vietnamese",Pho 808,"808 Geary St San Francisco, CA 94109",0.61521833561989,,,,,0.61521833561989,3.907290394509225,4.0,11.0
Restaurants,Vietnamese,Pho 84,"354 17th St Oakland, CA 94612",0.642720285632108,,,,,0.642720285632108,3.9686416686250414,4.0,708.0
Restaurants,Restaurants,Pho 96,"2300 Webster St Oakland, CA 94612",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,Vietnamese,Pho Anh Dao,"280 E 18th St Oakland, CA 94606",0.5235652655776586,,,,,0.5235652655776586,3.702830979041631,3.5,343.0
Restaurants,"Noodles, Vietnamese",Pho Ao Sen,"1139 E 12th St Oakland, CA 94606",0.48152174358080824,,,,,0.48152174358080824,3.609040406312163,3.5,935.0
Restaurants,Vietnamese Restaurant,Pho Ao Sen Restaurant,"1139 E 12th St (at 11th Ave), Oakland, CA 94606",0.6427851982789989,0.6427851982789989,8.225860664675702,8.3,158.0,,,,
Restaurants,"Asian Restaurant, Vietnamese Restaurant",Pho Ao Sen Restaurant,"200 International Blvd, Oakland, CA 94606",,,,,,,,,
Restaurants,Vietnamese,Pho Bel-Air,"1751 N 1st St Ste 60 San Jose, CA 95112",0.5110360262478956,,,,,0.5110360262478956,3.6748807865555904,3.5,453.0
Restaurants,"Asian Restaurant, Vietnamese Restaurant",Pho Clement,"239 Clement St, San Francisco, CA 94118",0.5261919428153174,0.5261919428153174,7.91292547608338,6.3,27.0,,,,
Restaurants,Vietnamese Restaurant,Pho Cong Ly,"460 E William St, San Jose, CA 95112",0.5096067049175302,0.5096067049175302,7.868410855329787,6.7,44.0,,,,
Restaurants,Vietnamese Restaurant,Pho Cuong,"1739 Berryessa Rd, San Jose, CA 95133",0.5617071079763193,0.5617071079763193,8.008247841543941,6.1,14.0,,,,
Restaurants,Vietnamese,Pho Cuong 2,"1739 Berryessa Rd San Jose, CA 95133",0.6303978378861195,,,,,0.6303978378861195,3.9411527862328435,4.0,216.0
Restaurants,Vietnamese Restaurant,Pho Day,"59 30th St (San Jose), San Francisco, CA 94110",0.6700756926951589,,,,,0.6700756926951589,4.0296660351346665,4.5,92.0
Restaurants,Vietnamese Restaurant,Pho Dong Huong,"667 Monterey Blvd (at Gennessee St), San Francisco, CA 94127",0.5367741885524332,0.5367741885524332,7.941328122980106,6.4,25.0,,,,
Restaurants,Vietnamese,Pho Ga Huong Que Cafe,"1228 7th Ave Oakland, CA 94606",0.637874626015496,,,,,0.637874626015496,3.957831984537963,4.0,438.0
Restaurants,Vietnamese Restaurant,Pho H Ni,"969 Story Rd, San Jose, CA 95122",0.6917255916870081,0.6917255916870081,8.357216215046181,9.1,47.0,,,,
Restaurants,"Noodles, Vietnamese",Pho Ha Noi,"969 Story Rd Ste 6048 San Jose, CA 95122",0.6480334127733104,,,,,0.6480334127733104,3.980494177974643,4.0,1348.0
Restaurants,Vietnamese Restaurant,Pho Ha Tien,"1900 Ocean Ave (btwn Ashton & Keystone), San Francisco, CA 94127",0.5333434594960482,0.5725279169131693,8.037290789799464,7.7,64.0,0.4941590020789271,3.6372315676605793,3.5,672.0
Restaurants,Vietnamese Restaurant,Pho Ha Vietnamese Restaurant,"951 McLaughlin Ave, San Jose, CA 95122",0.5345188568301538,,,,,0.5345188568301538,3.7272662201494757,3.5,269.0
Bars,"Bar, Coffee Shop, Restaurant",Pho Hang Dieu,"2228 Irving St, San Francisco, CA 94122",,,,,,,,,
Restaurants,Vietnamese Restaurant,Pho Hoa Lao Restaurant,"720 International Blvd (btwn 7th & 8th Ave), Oakland, CA 94606",0.5319549706478499,0.5275334260653209,7.916526004365774,6.2,25.0,0.5363765152303788,3.7314102793770987,3.5,258.0
Restaurants,Vietnamese,Pho Huong Que,"200 International Blvd Oakland, CA 94606",0.7178188421663151,,,,,0.7178188421663151,4.136171321089154,4.5,220.0
Restaurants,Vietnamese Restaurant,Pho Huong Viet,"5733 Geary Blvd, San Francisco, CA 94121",0.7198138497367917,,,,,0.7198138497367917,4.140621778466361,4.5,227.0
Restaurants,"Noodles, Vietnamese",Pho Huynh Hiep 2 - Kevin's Noodle House,"1833 Irving St San Francisco, CA 94122",0.6500968246783428,,,,,0.6500968246783428,3.9850972315524165,4.0,1871.0
Restaurants,"Sandwiches, Soup, Vietnamese",Pho Huynh Sang,"239 Clement St San Francisco, CA 94118",0.6265157784529347,,,,,0.6265157784529347,3.9324926987731033,4.0,144.0
Restaurants,Vietnamese,Pho K & K,"2533 Telegraph Ave Berkeley, CA 94704",0.5146308685271803,,,,,0.5146308685271803,3.6829001507818195,3.5,418.0
Restaurants,"Asian Restaurant, Vietnamese Restaurant",Pho King,"207 E 18th St, Oakland, CA 94606",0.6429693708642973,,,,,0.6429693708642973,3.9691973272729357,4.0,727.0
Restaurants,Vietnamese,Pho King,"638 International Blvd Oakland, CA 94606",0.6528647858451052,,,,,0.6528647858451052,3.9912719916770087,4.5,59.0
Restaurants,Vietnamese Restaurant,Pho Mama,"1676 Berryessa Rd, San Jose, CA 95133",,,,,,,,,
Restaurants,Vietnamese,Pho Nation,"2428 San Bruno Ave San Francisco, CA 94134",0.6237478909566765,,,,,0.6237478909566765,3.926318102992468,4.0,103.0
Restaurants,"Coffee Shop, Noodle Restaurant, Vietnamese Restaurant",Pho Passion and Mintea,"301 E Santa Clara St (7th Street), San Jose, CA 95113",0.6208006073883743,0.6106511742544412,8.139613249862865,7.7,8.0,0.6309500405223074,3.942384638348246,4.0,228.0
Restaurants,Vietnamese,Pho Phi Long,"1111 Story Rd Ste 1007 San Jose, CA 95122",0.5214427289837661,,,,,0.5214427289837661,3.698096030271275,3.0,102.0
Restaurants,"Noodles, Vietnamese",Pho Phu Quoc PPQ Beef Noodle House Restaurant,"1816 Irving St San Francisco, CA 94122",0.4668332173495348,,,,,0.4668332173495348,3.576273282571051,3.5,1485.0
Restaurants,Vietnamese Restaurant,Pho Phu Quoc Vietnamese Restaurant,"1816 Irving St (btwn 19th & 20th), San Francisco, CA 94122",0.495498386563263,0.495498386563263,7.830544263069754,7.6,252.0,,,,
Restaurants,"Noodles, Vietnamese",Pho Tan Hoa,"431 Jones St San Francisco, CA 94102",0.6420049919710377,,,,,0.6420049919710377,3.9670459935018543,4.0,657.0
Restaurants,"Chinese, Vietnamese",Pho Tasty,"2101 Milvia St Berkeley , CA 94704",0.6319235450180747,,,,,0.6319235450180747,3.9445563294881927,4.5,25.0
Restaurants,"Asian Restaurant, Vietnamese Restaurant",Pho Tau Bay,"454 Keyes St (at 10th Street), San Jose, CA 95112",0.4316017216582574,0.508178227265333,7.864576834899425,6.9,54.0,0.3550252160511817,3.3268523021333216,3.0,610.0
Restaurants,Vietnamese Restaurant,Pho Viet,"1751 N 1st St (at Matrix Blvd), San Jose, CA 95112",0.4109405058169234,0.4109405058169234,7.603591715488085,5.6,49.0,,,,
Restaurants,Vietnamese,Pho Vung Tau,"708 Vallejo St San Francisco, CA 94133",0.5491199131188093,,,,,0.5491199131188093,3.7598382161842228,3.5,192.0
Restaurants,"Asian Restaurant, Soup Restaurant, Vietnamese Restaurant",Pho Vy Vietnamese Cuis,"401 International Blvd (at 4th), Oakland, CA 94606",0.6202607331326986,0.6202607331326986,8.165405214482922,8.2,30.0,,,,
Restaurants,"Noodles, Soup, Vietnamese",Pho Vy Vietnamese Cuisine,"401 International Blvd Oakland, CA 94606",0.7402198914748159,,,,,0.7402198914748159,4.1861435200058565,4.5,310.0
Bars,"Irish Pub, Sports Bars",Phoenix Irish Bar,"811 Valencia St San Francisco, CA 94110",0.49332386937459877,,,,,0.49332386937459877,3.635368555930736,3.5,686.0
"Bars, Restaurants","Cocktail Bar, Dive Bar, Mexican Restaurant",Phone Booth,"1398 S Van Ness Ave (at 25th St), San Francisco, CA 94110",0.6494970723325184,0.66620305415823,8.28871396709745,8.4,205.0,0.6327910905068068,3.9464916475679472,4.0,272.0
Bars,"Cocktail Bar, Restaurant",Phonobar,"370 Grove St (Gough), San Francisco, CA 94102",0.610294844519893,0.5971391888155221,8.103347209475118,8.0,96.0,0.6234505002242638,3.925654684568115,4.0,99.0
Restaurants,"Asian Fusion, Noodles, Vietnamese",Phonomenal,"100 Almaden Ave Ste 178 San Jose, CA 95110",0.5365487581756654,,,,,0.5365487581756654,3.73179451846364,3.5,257.0
Restaurants,"Asian Restaurant, Noodle Restaurant, Vietnamese Restaurant",Phonomenal,"100 N Almaden Ave, San Jose, CA 95110",,,,,,,,,
Restaurants,Restaurant,Phosho Dough,"6601 Telegraph Ave (at 66th St), Oakland, CA 94609",0.6554068924616581,0.5986677006024983,8.10744972057167,7.4,13.0,0.7121460843208179,4.123516548557856,4.5,201.0
Restaurants,"Seafood, Thai",Phuket,"248 Divisadero St San Francisco, CA 94117",0.47805108766223603,,,,,0.47805108766223603,3.6012980766763585,3.0,174.0
Restaurants,Restaurant,Physiqa,"4171 Piedmont Ave, Oakland, CA 94611",,,,,,,,,
"Bars, Restaurants","Beer Bar, Pizza, Sandwiches",Pi Bar,"1432 Valencia St San Francisco, CA 94110",0.5106451592169978,,,,,0.5106451592169978,3.6740088414627956,3.5,457.0
Bars,"American Restaurant, Bar, Comedy Club",PianoFight,"144 Taylor St (at Eddy St), San Francisco, CA 94102",0.6906679182295452,0.6670544578748859,8.290999126574132,8.4,213.0,0.7142813785842046,4.1282799571020785,4.5,208.0
Restaurants,Italian Restaurant,Piazza Pellegrini,"659 Columbus Ave, San Francisco, CA 94133",0.41207317930096027,0.33524163141971014,7.4004166566777805,6.4,134.0,0.4889047271822104,3.6255103457354028,3.5,767.0
Restaurants,"Gluten-Free, Latin American",Pica Pica Arepa Kitchen,"401 Valencia St San Francisco, CA 94103",0.6493382359908978,,,,,0.6493382359908978,3.983404974003991,4.0,1645.0
Restaurants,Restaurant,Picante,"1328 6th St, Berkeley, CA 94710",0.47980266758505363,0.4941180410054372,7.8268394287228364,7.6,259.0,0.4654872941646701,3.5732708008482357,3.5,1560.0
Restaurants,"Basque, Spanish, Tapas Bars",Picaro,"3120 16th St San Francisco, CA 94103",0.6500482451121318,,,,,0.6500482451121318,3.984988860390309,4.0,1855.0
Restaurants,"Latin American Restaurant, Mediterranean Restaurant, Tapas Restaurant",Picaro Cafe,"3120 16th St (at Valencia St), San Francisco, CA 94103",0.5789131108988625,0.5789131108988625,8.054428589719064,8.0,341.0,,,,
Restaurants,"Italian Restaurant, Pizzeria",Piccino,"1001 Minnesota St (at 22nd St), San Francisco, CA 94107",0.9051094771974543,0.9051094771974543,8.929936533980703,9.1,800.0,,,,
"Bars, Restaurants","Cocktail Bars, Coffee & Tea, Italian",Piccino Restaurant,"1001 Minnesota St San Francisco, CA 94107",0.6487839984681096,,,,,0.6487839984681096,3.982168582469182,4.0,1507.0
Restaurants,"Italian, Pizza",Piccolo Forno,"725 Columbus Ave San Francisco, CA 94133",0.8031976378860864,,,,,0.8031976378860864,4.326634102730272,4.5,841.0
Restaurants,"Chicken Wings, Pizza, Sandwiches",Piccolo Pizza,"799 O'Farrell St San Francisco, CA 94109",0.518807883008922,,,,,0.518807883008922,3.692218223149096,3.5,381.0
Restaurants,"Coffee & Tea, Sandwiches, Vietnamese",Picnix Bistro,"3872 Sacramento St San Francisco, CA 94118",0.6869335459946311,,,,,0.6869335459946311,4.067272487706963,4.5,130.0
Restaurants,Pizzeria,Pie Punks,"145 2nd St, San Francisco, CA 94105",0.6572901457443908,,,,,0.6572901457443908,4.001144072315713,4.5,67.0
"Bars, Restaurants","American (Traditional), Cocktail Bars",Pied Piper San Francisco,"2 New Montgomery Street San Francisco, CA 94105",0.5183359076315939,,,,,0.5183359076315939,3.6911653417811383,3.5,385.0
Restaurants,"Bakeries, Breakfast & Brunch, Cafes",Piedmont Cafe & Bakery,"4054 Piedmont Ave Oakland, CA 94611",0.5395669451522453,,,,,0.5395669451522453,3.738527481633549,3.5,240.0
Restaurants,"American Restaurant, Night Club, Seafood Restaurant",Pier 23 Cafe,"23 Pier (btwn Battery St & Green St), San Francisco, CA 94111",0.4851521319914855,0.4851521319914855,7.802775014215974,7.7,613.0,,,,
Bars,"American (New), Bars, Seafood",Pier 23 Cafe Restaurant & Bar,"The Embarcadero Pier 23 San Francisco, CA 94102",0.46110945097284095,,,,,0.46110945097284095,3.5635047203492656,3.5,1853.0
Bars,"Bar, Seafood Restaurant",Pier 3,"The Embarcadero, San Francisco, CA 94111",,,,,,,,,
Restaurants,"Movie Theater, Restaurant",Pier 40,"89 King St (near Townsend), San Francisco, CA 94107",,,,,,,,,
"Bars, Restaurants","Asian Restaurant, Cocktail Bar, Seafood Restaurant",Pier 402,"238 Race St, San Jose, CA 95126",0.5644239199125249,0.5969152765243071,8.102746231015422,7.1,10.0,0.5319325633007428,3.721496723688448,3.5,285.0
Restaurants,Seafood,Pier 41 Chowder Cart,"Pier 41 San Francisco, CA 94133",0.6127234766047598,,,,,0.6127234766047598,3.9017248699100757,3.0,1.0
Restaurants,Fish & Chips,Pier 44 CHOWDER HOUSE,"24 Willie Mays Plz San Francisco, CA 94107",0.6145064169978889,,,,,0.6145064169978889,3.90570224841387,4.0,5.0
